query	no	title	link	description	total_text
전주 여행	217	남해, 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=461982007&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	남해 전주 여행 가려는데 여행지와 맛집 추천좀 해주세요 보리암 다랭이굴 독일마을 전주 한옥마을빼고 두세개씩5명이서 갈곳 맛집 빨리추천해주세요 앞에 말했던곳은 갈꺼라서 추천안해주셔도 됩니다 전주여행 전주맛집 	남해, 전주 여행  남해 전주 여행 가려는데 여행지와 맛집 추천좀 해주세요 보리암 다랭이굴 독일마을 전주 한옥마을빼고 두세개씩5명이서 갈곳 맛집 빨리추천해주세요 앞에 말했던곳은 갈꺼라서 추천안해주셔도 됩니다 전주여행 전주맛집 
전주 여행	218	 전주여행  갈곳 추천	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=484366658&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 	 전주여행  갈곳 추천  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 
전주 여행	219	 전주여행  1박2일 코스질문요.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=464365893&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 코스한번짜주실분 전라도쪽은 저도여행을간적이없어서 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 	 전주여행  1박2일 코스질문요.  코스한번짜주실분 전라도쪽은 저도여행을간적이없어서 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 
전주 여행	220	 전주여행  3일	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=461053318&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 3일 간다면 여행 총 비용이 얼마 나올까요 전주 여행 의 총 비용은 여러 요소에 따라 달라지지만 일반적으로 다음과 같은 항목들이 포함됩니다 1 교통비 전주까지 이동하기 위한 교통비용이 있을 것입니다 이는 여행하는 	 전주여행  3일  전주여행 3일 간다면 여행 총 비용이 얼마 나올까요 전주 여행 의 총 비용은 여러 요소에 따라 달라지지만 일반적으로 다음과 같은 항목들이 포함됩니다 1 교통비 전주까지 이동하기 위한 교통비용이 있을 것입니다 이는 여행하는 
전주 여행	221	 전주여행 코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=485639059&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 	 전주여행 코스  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 
전주 여행	222	 전주  당일치기 혼자  여행  코스 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=483615087&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 박물관 미술관 지역 공간을 스토리로 엮어 안내하는 해설형 문화 코스 노쇼 방지를 위해 5천원 예약금만 결제하고 현장에서 5천천 원 상당 음료 기프티콘으로 환급 선착순 마감이라 전주 여행 계획 있으신 분들은 	 전주  당일치기 혼자  여행  코스 추천  박물관 미술관 지역 공간을 스토리로 엮어 안내하는 해설형 문화 코스 노쇼 방지를 위해 5천원 예약금만 결제하고 현장에서 5천천 원 상당 음료 기프티콘으로 환급 선착순 마감이라 전주 여행 계획 있으신 분들은 
전주 여행	223	 전주여행  차가 필요한가요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=482799629&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	안녕하세요 1박2일 전주여행 계획중입니다 서울에서 전주까지는 기차를타고갈건데 전주내에서 렌트를 해야할지 궁금합니다 참고로 전주한옥마을 포함해서 유명 관광지만 돌아볼계획입니다 전주여행 전주맛집 국내여행 	 전주여행  차가 필요한가요 안녕하세요 1박2일 전주여행 계획중입니다 서울에서 전주까지는 기차를타고갈건데 전주내에서 렌트를 해야할지 궁금합니다 참고로 전주한옥마을 포함해서 유명 관광지만 돌아볼계획입니다 전주여행 전주맛집 국내여행 
전주 여행	224	 전주여행 ..	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=473332244&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주는 대중교통이나 택시 이용하시는걸 	 전주여행 ..  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주는 대중교통이나 택시 이용하시는걸 
전주 여행	225	 전주  완주  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=456754318&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 완주 어느쪽을 여행하느냐에 따라 	 전주  완주  여행   전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 완주 어느쪽을 여행하느냐에 따라 
전주 여행	226	 전주  3박4일  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=459258161&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 부탁드립니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 	 전주  3박4일  여행   부탁드립니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 
전주 여행	227	 전주여행 코스좀짜주세요ㅜㅜ	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=465655085&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 코스를 짜드릴 수 있습니다 전주는 역사적인 유적지와 전통문화가 빛나는 곳으로 유명한데요 먼저 전주한옥마을을 방문하시면 한옥의 아름다움을 느낄 수 있습니다 여행의 시작지라고 할 수 있는 전주한옥마을에서 	 전주여행 코스좀짜주세요ㅜㅜ  전주여행 코스를 짜드릴 수 있습니다 전주는 역사적인 유적지와 전통문화가 빛나는 곳으로 유명한데요 먼저 전주한옥마을을 방문하시면 한옥의 아름다움을 느낄 수 있습니다 여행의 시작지라고 할 수 있는 전주한옥마을에서 
전주 여행	228	 전주여행  대중교통이랑 렌트카중 어떤게 좋을까요?	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=477694429&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 때 움직이기 차가 편할지 대중교통이 편할지 알려주세요 교통 상황이 어떤지 궁금합니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 	 전주여행  대중교통이랑 렌트카중 어떤게 좋을까요?  전주여행 때 움직이기 차가 편할지 대중교통이 편할지 알려주세요 교통 상황이 어떤지 궁금합니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 
전주 여행	229	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=457210792&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주 여행 을 가시려하는군요 그렇다면 전주에서 연인들이 제일 많이 찾는 곳들 추천해드리겠습니다 전주한옥마을 전주동물원 한국도로공사수목원 전주향교 덕진공원 	 전주 여행   전주 여행 을 가시려하는군요 그렇다면 전주에서 연인들이 제일 많이 찾는 곳들 추천해드리겠습니다 전주한옥마을 전주동물원 한국도로공사수목원 전주향교 덕진공원 
전주 여행	230	 전주여행  관련	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=469137468&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 주말인지 평일인지에 따라다릅니다 	 전주여행  관련  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 주말인지 평일인지에 따라다릅니다 
전주 여행	231	 전주 여행  가려고 하는데 1박2일vs2박3일	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=465668786&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 어떤게 적당할지 추천 좀 해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 	 전주 여행  가려고 하는데 1박2일vs2박3일  어떤게 적당할지 추천 좀 해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 
전주 여행	232	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=449461461&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	이번주에 전주 여행 1박 2일로 처음 가는데 가볼데 추천 좀 해주세요 걷기 좋은데 위주로요 걷는 거 좋아해요 트레킹 좋아해요 전주여행 을 계획중이시군요 전주에는 다양한 볼거리들과 	 전주 여행  이번주에 전주 여행 1박 2일로 처음 가는데 가볼데 추천 좀 해주세요 걷기 좋은데 위주로요 걷는 거 좋아해요 트레킹 좋아해요 전주여행 을 계획중이시군요 전주에는 다양한 볼거리들과 
전주 여행	233	 전주  2박3일 3명  여행  1인 경비	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=480452158&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 식비랑 교통비 감이 안잡혀서요 술은 마실건데 많이 안마셔서 술값으로는 한번마실 때 만원씩 쓸거같아요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 	 전주  2박3일 3명  여행  1인 경비  식비랑 교통비 감이 안잡혀서요 술은 마실건데 많이 안마셔서 술값으로는 한번마실 때 만원씩 쓸거같아요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 
전주 여행	234	 전주  2박3일 여행  비용	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441096616&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 한옥마을은 입장료는 따로없습니다 기본 	 전주  2박3일 여행  비용  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 한옥마을은 입장료는 따로없습니다 기본 
전주 여행	235	친구랑  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=452584751&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	친구랑 첫 전주여행 을 가보려고 합니다 가볼만한곳 호텔 맛집 추천해주세요 호텔은 시설이 괜찮고 깨끗했으면 좋겠어요 한옥이어도 괜찮아요 침대가 있는곳이면 더 좋겠어요 맛집은 양식 중식 일식 상관없습니다 비용도 1인당 	친구랑  전주여행  친구랑 첫 전주여행 을 가보려고 합니다 가볼만한곳 호텔 맛집 추천해주세요 호텔은 시설이 괜찮고 깨끗했으면 좋겠어요 한옥이어도 괜찮아요 침대가 있는곳이면 더 좋겠어요 맛집은 양식 중식 일식 상관없습니다 비용도 1인당 
전주 여행	236	2박3일  전주  크리스마스  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=459344814&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 	2박3일  전주  크리스마스  여행   전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 
전주 여행	237	1박2일  전주여행 ~.~	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=407203201&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8	 질문하신 전주 여행 일정 관련 답변 드리도록 하겠습니다 여행가실 때 계획짜기 너무 귀찮죠 제가 전주에서 즐길 수 있는 1박 2일 여행을 준비해 보았어요 아래 일정을 참고해 보시고 즐거운 여행되시길 바라요 1일차 	1박2일  전주여행 ~.~  질문하신 전주 여행 일정 관련 답변 드리도록 하겠습니다 여행가실 때 계획짜기 너무 귀찮죠 제가 전주에서 즐길 수 있는 1박 2일 여행을 준비해 보았어요 아래 일정을 참고해 보시고 즐거운 여행되시길 바라요 1일차 
